product_name,review_title,review_text,review_rating,helpful_count
"Clarks Men's Step Stroll Lace Sneaker, Black Leather, 7 UK",Nice fitting shoe,Shoe is very comfortable. Came quick and packaged well,5,
"Rockport Men's Total Motion City Plain Toe Sneaker, Black, 13.5 UK",Nice brown color,Nice brown color goes well with brown oe beige pants,5,
adidas Womens Supernova Orange Size: 9 UK,Great Adidas Shoe,"This is a great shoe, feels like a foot glove.I wish they had a wide size though it would have been super.",5,
adidas Womens Supernova Orange Size: 9 UK,Comfortable,This is the most comfortable running shoes i've ever wear.,5,
adidas Womens Supernova Orange Size: 9 UK,Very soft and light,"Amazing shoes. Soft, light and cozy. Nothing to say more. Thank you Seller!",5,
adidas Womens Supernova Orange Size: 9 UK,Happy!,"It was a bit of a wait, but completely worth it! Amazing shoe. I love them.",5,
adidas Womens Supernova Orange Size: 9 UK,Woman’s shoes advertised as men’s shoes,Improperly described,1,
adidas Womens Supernova Orange Size: 9 UK,False description of sneaker,I purchased these sneakers for my son and they were listed as mens. When I received the shoes they said women's on the box and looked like women's sneakers. Very disappointed.,1,8 people found this helpful
adidas Womens Supernova Orange Size: 9 UK,Great running and gym shoe!,"Great shoes! I have a high arch and slightly wide foot, plus I suponate when I run. These fit perfectly and have the right support to keep my feet from rolling out. Plus half the price of my normal running shoes!! They also did well for lifting.",5,8 people found this helpful
"Mizuno WAVE MIRAGE 3, Unisex Adults Multisport Indoor, White (Wht/Blk/Enamel Blue 85), 10 UK (44.5 EU)",No Support,The shoes had very little support. This contributed to injury,1,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Set PRs with these shoes the 1st time!,I bought these for my son because I was having a hard time finding a men's version in his size. The first time he wore them he set a PR in his 800. He has continued to improve and set PRs as a freshman runner in track. The shoes are comfortable enough for him to run his 800 and the 3200. They are very lightweight and yet durable because of the way the shoe is made and the material.,5,5 people found this helpful
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Highly recommend,"My daughter uses this for track season and she was very pleased. The shoes are bright, which made it easy to spot her clear across the track: I just looked for her shoes when she was with her teammates in uniform and she was easy to spot. The shoes were very light, not heavy at all, which made them perfect for her to run in.",5,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",they are really thin so I got 8 and that was perfect.,"For normal shoes, I am a size 7.5. I always wear size 8 for Saucony trainers, and 8.5 for Saucony spikes and XC spikes, but for these, they are really thin so I got 8 and that was perfect.",5,2 people found this helpful
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Five Stars,good quality for cost!,5,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Five Stars,Daughter loves them,5,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Great track spikes,My 12 year old daughter really likes this shoe. She said it is comfortable and fits very well. Someone else really likes it too since they stole her first pair lol!,5,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Nicely made product though,Not wide enough for my own feet.  Nicely made product though.,3,One person found this helpful
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",One Star,I only received one side of this shoes.need the other side.need the left.,1,
"Saucony Women's Endorphin MD4 Track Spike Racing Shoe,Silver/Orange/Pink,11 M US",Beautiful shoes! Very thin and an exact fit to ...,Beautiful shoes! Very thin and an exact fit to my size 7 foot. Since they are thin there is not much between them and the ground. There is very little arch support so would not recommend wearing more than few hours; especially if you have a chronic plantar.,4,3 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",So cute on my daughter!,They fit bigger and are heavier than the Nike sneakers my daughter has but they look amazing!Really good sneakers for the price!,5,
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",👍👍👍,"The media could not be loaded.
                




   👍👍",5,
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",If you want a good quality shoe. Buy these.,"Perfect. I let my daughter pick. I ordered a 1/2 size up as recommended. I probably could of gone a full size up. But my daughter has a narrow foot and I was afraid her foot would “flop out”. So we will pay the extra and go up a size as needed. If your child as a more average size foot, I would say you could size up at least 1/2-full size if they are on the cusp of that growth spurt. If your child has a wide foot, I do not recommend these shoes. Again-this is MY OPINION. I feel has been very fair and honest.",5,14 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",Not as advertised,In the picture it shows laces. What I received was Velcro!  Twice!!!! Not happy,1,12 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",Velcro Strap,"Not as described, what made these look so undesirable was the fact that they came with a giant velcro strap across the top. THIS STRAP WAS NOT IN THE PHOTO. So I feel I was fooled. They look like old men  shoe. SAD!",1,11 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",Toe end began fraying after just a couple months of wear.,"My son was excited for these shoes. Unlike others, I WAS looking for velcro, because although he knows how to tie his shoes, he would rather slip them on and off, and I would rather still have a decent, rather then broken heel of his shoe. Turns out the heel was not the problem!! Instead, the toe part (it is cloth-woven on top of a more solid base) of the shoe began to unravel a couple months into wear, and now it looks completely frayed (over an inch or so) and tacky, revealing the plastic form of the shoe underneath. Otherwise the shoe has held up great, the white part in the front is fine, the tread on the bottom, it fits, he loves it, etc, but he will be getting a new pair of a DIFFERENT shoe, because I am not taking my chances on this pair again.",2,2 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US","We received velcro, not laces.","These shoes are wonderful Adidas quality, but as others have stated, the item description is incorrect.  I ordered the royal blue color with laces, and received a velcro closure. It's otherwise a fantastic shoe, and the velcro closes all the way across, and stays shut. I think my son (almost 10) is just about too old to velcro, he disagrees so we're keeping them.  But I'll choose a different style next time.",2,2 people found this helpful
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US",Adidas shoes are underrated....,"After being loyal to UA and Nike shoes for kids, I've recently dabbled in purchasing some Adidas shoes and am pleasantly surprised by their comfort and quality.  They tend to run slightly bigger and more true to size than Nike, which run small, and are better quality than UA which tend to wear quickly and have color wear off.  The Adidas are really the best if both Nike and UA with sizing and quality.  These are lightweight, attractive and fit well.  These are nice kids shoes and worthy of five stars.",5,
"adidas unisex-child Racer TR 2.0,Ink/Copper/pink tint,12.5 M US","No Velcro Strap, as Pictured","This shoe doesn't actually have the velcro strap, as it appears to have in the product image.If your child is like mine and not the best at tying their shoes yet, then you know that the velcro strap really comes in handy (which is the main reason why I selected this shoe to purchase), so needless to say, I was pretty disappointed that the product image was inaccurate.Other than that though, it's a good shoe and we decided to go ahead and keep it and continue perfecting our shoe-tying skills.",2,One person found this helpful
